,sidx,idx_strs,pargp9,parval1_9,9
349,"(510, 0, 89, 154)",idx0:510_idx1:0_idx2:89_idx3:154,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
350,"(102, 0, 165, 307)",idx0:102_idx1:0_idx2:165_idx3:307,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
351,"(587, 0, 46, 121)",idx0:587_idx1:0_idx2:46_idx3:121,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
352,"(128, 0, 173, 290)",idx0:128_idx1:0_idx2:173_idx3:290,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
353,"(214, 0, 197, 236)",idx0:214_idx1:0_idx2:197_idx3:236,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
354,"(85, 0, 161, 320)",idx0:85_idx1:0_idx2:161_idx3:320,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
355,"(334, 0, 126, 228)",idx0:334_idx1:0_idx2:126_idx3:228,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
356,"(626, 0, 34, 94)",idx0:626_idx1:0_idx2:34_idx3:94,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
357,"(212, 0, 198, 237)",idx0:212_idx1:0_idx2:198_idx3:237,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
358,"(287, 0, 153, 225)",idx0:287_idx1:0_idx2:153_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
359,"(81, 0, 160, 323)",idx0:81_idx1:0_idx2:160_idx3:323,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
360,"(311, 0, 137, 218)",idx0:311_idx1:0_idx2:137_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
361,"(400, 0, 119, 211)",idx0:400_idx1:0_idx2:119_idx3:211,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
362,"(281, 0, 159, 225)",idx0:281_idx1:0_idx2:159_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
363,"(258, 0, 172, 218)",idx0:258_idx1:0_idx2:172_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
364,"(501, 0, 94, 158)",idx0:501_idx1:0_idx2:94_idx3:158,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
365,"(343, 0, 127, 222)",idx0:343_idx1:0_idx2:127_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
366,"(434, 0, 122, 187)",idx0:434_idx1:0_idx2:122_idx3:187,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
367,"(50, 0, 162, 347)",idx0:50_idx1:0_idx2:162_idx3:347,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
368,"(385, 0, 111, 216)",idx0:385_idx1:0_idx2:111_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
369,"(402, 0, 121, 211)",idx0:402_idx1:0_idx2:121_idx3:211,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
370,"(409, 0, 121, 207)",idx0:409_idx1:0_idx2:121_idx3:207,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
371,"(512, 0, 87, 154)",idx0:512_idx1:0_idx2:87_idx3:154,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
372,"(683, 0, 7, 65)",idx0:683_idx1:0_idx2:7_idx3:65,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
373,"(383, 0, 112, 217)",idx0:383_idx1:0_idx2:112_idx3:217,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
374,"(143, 0, 181, 283)",idx0:143_idx1:0_idx2:181_idx3:283,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
375,"(283, 0, 157, 225)",idx0:283_idx1:0_idx2:157_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
376,"(407, 0, 122, 208)",idx0:407_idx1:0_idx2:122_idx3:208,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
377,"(572, 0, 53, 128)",idx0:572_idx1:0_idx2:53_idx3:128,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
378,"(575, 0, 52, 126)",idx0:575_idx1:0_idx2:52_idx3:126,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
379,"(442, 0, 122, 181)",idx0:442_idx1:0_idx2:122_idx3:181,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
380,"(386, 0, 112, 216)",idx0:386_idx1:0_idx2:112_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
381,"(610, 0, 38, 106)",idx0:610_idx1:0_idx2:38_idx3:106,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
382,"(482, 0, 109, 157)",idx0:482_idx1:0_idx2:109_idx3:157,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
383,"(28, 0, 166, 361)",idx0:28_idx1:0_idx2:166_idx3:361,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
384,"(318, 0, 133, 221)",idx0:318_idx1:0_idx2:133_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
385,"(621, 0, 36, 97)",idx0:621_idx1:0_idx2:36_idx3:97,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
386,"(418, 0, 119, 200)",idx0:418_idx1:0_idx2:119_idx3:200,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
387,"(188, 0, 195, 255)",idx0:188_idx1:0_idx2:195_idx3:255,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
388,"(652, 0, 22, 81)",idx0:652_idx1:0_idx2:22_idx3:81,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
389,"(226, 0, 191, 230)",idx0:226_idx1:0_idx2:191_idx3:230,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
390,"(251, 0, 177, 220)",idx0:251_idx1:0_idx2:177_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
391,"(224, 0, 192, 231)",idx0:224_idx1:0_idx2:192_idx3:231,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
392,"(484, 0, 107, 157)",idx0:484_idx1:0_idx2:107_idx3:157,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
393,"(638, 0, 28, 89)",idx0:638_idx1:0_idx2:28_idx3:89,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
394,"(3, 0, 175, 377)",idx0:3_idx1:0_idx2:175_idx3:377,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
395,"(174, 0, 191, 265)",idx0:174_idx1:0_idx2:191_idx3:265,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
396,"(417, 0, 119, 201)",idx0:417_idx1:0_idx2:119_idx3:201,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
397,"(187, 0, 195, 256)",idx0:187_idx1:0_idx2:195_idx3:256,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
398,"(269, 0, 168, 222)",idx0:269_idx1:0_idx2:168_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
399,"(70, 0, 158, 331)",idx0:70_idx1:0_idx2:158_idx3:331,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
400,"(592, 0, 45, 117)",idx0:592_idx1:0_idx2:45_idx3:117,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
401,"(549, 0, 66, 138)",idx0:549_idx1:0_idx2:66_idx3:138,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
402,"(655, 0, 20, 80)",idx0:655_idx1:0_idx2:20_idx3:80,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
403,"(241, 0, 184, 223)",idx0:241_idx1:0_idx2:184_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
404,"(315, 0, 135, 220)",idx0:315_idx1:0_idx2:135_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
405,"(119, 0, 169, 295)",idx0:119_idx1:0_idx2:169_idx3:295,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
406,"(353, 0, 122, 217)",idx0:353_idx1:0_idx2:122_idx3:217,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
407,"(8, 0, 174, 373)",idx0:8_idx1:0_idx2:174_idx3:373,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
408,"(516, 0, 84, 153)",idx0:516_idx1:0_idx2:84_idx3:153,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
409,"(166, 0, 190, 271)",idx0:166_idx1:0_idx2:190_idx3:271,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
410,"(293, 0, 147, 225)",idx0:293_idx1:0_idx2:147_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
411,"(351, 0, 124, 217)",idx0:351_idx1:0_idx2:124_idx3:217,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
412,"(170, 0, 190, 267)",idx0:170_idx1:0_idx2:190_idx3:267,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
413,"(423, 0, 121, 197)",idx0:423_idx1:0_idx2:121_idx3:197,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
414,"(148, 0, 185, 282)",idx0:148_idx1:0_idx2:185_idx3:282,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
415,"(90, 0, 162, 316)",idx0:90_idx1:0_idx2:162_idx3:316,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
416,"(335, 0, 125, 228)",idx0:335_idx1:0_idx2:125_idx3:228,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
417,"(150, 0, 187, 282)",idx0:150_idx1:0_idx2:187_idx3:282,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
418,"(276, 0, 163, 224)",idx0:276_idx1:0_idx2:163_idx3:224,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
419,"(39, 0, 162, 356)",idx0:39_idx1:0_idx2:162_idx3:356,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
420,"(94, 0, 163, 313)",idx0:94_idx1:0_idx2:163_idx3:313,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
421,"(446, 0, 122, 177)",idx0:446_idx1:0_idx2:122_idx3:177,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
422,"(366, 0, 117, 219)",idx0:366_idx1:0_idx2:117_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
423,"(71, 0, 158, 331)",idx0:71_idx1:0_idx2:158_idx3:331,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
424,"(465, 0, 116, 164)",idx0:465_idx1:0_idx2:116_idx3:164,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
425,"(650, 0, 22, 83)",idx0:650_idx1:0_idx2:22_idx3:83,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
426,"(506, 0, 91, 156)",idx0:506_idx1:0_idx2:91_idx3:156,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
427,"(44, 0, 163, 352)",idx0:44_idx1:0_idx2:163_idx3:352,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
428,"(463, 0, 117, 165)",idx0:463_idx1:0_idx2:117_idx3:165,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
429,"(555, 0, 63, 135)",idx0:555_idx1:0_idx2:63_idx3:135,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
430,"(21, 0, 169, 365)",idx0:21_idx1:0_idx2:169_idx3:365,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
431,"(583, 0, 47, 124)",idx0:583_idx1:0_idx2:47_idx3:124,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
432,"(278, 0, 162, 225)",idx0:278_idx1:0_idx2:162_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
433,"(78, 0, 160, 326)",idx0:78_idx1:0_idx2:160_idx3:326,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
434,"(193, 0, 196, 251)",idx0:193_idx1:0_idx2:196_idx3:251,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
435,"(355, 0, 121, 216)",idx0:355_idx1:0_idx2:121_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
436,"(478, 0, 112, 156)",idx0:478_idx1:0_idx2:112_idx3:156,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
437,"(62, 0, 159, 338)",idx0:62_idx1:0_idx2:159_idx3:338,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
438,"(263, 0, 170, 219)",idx0:263_idx1:0_idx2:170_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
439,"(413, 0, 120, 204)",idx0:413_idx1:0_idx2:120_idx3:204,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
440,"(431, 0, 122, 190)",idx0:431_idx1:0_idx2:122_idx3:190,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
441,"(201, 0, 198, 245)",idx0:201_idx1:0_idx2:198_idx3:245,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
442,"(300, 0, 143, 222)",idx0:300_idx1:0_idx2:143_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
443,"(53, 0, 161, 345)",idx0:53_idx1:0_idx2:161_idx3:345,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
444,"(121, 0, 170, 294)",idx0:121_idx1:0_idx2:170_idx3:294,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
445,"(323, 0, 133, 226)",idx0:323_idx1:0_idx2:133_idx3:226,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
446,"(427, 0, 121, 193)",idx0:427_idx1:0_idx2:121_idx3:193,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
447,"(197, 0, 197, 248)",idx0:197_idx1:0_idx2:197_idx3:248,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
448,"(47, 0, 162, 350)",idx0:47_idx1:0_idx2:162_idx3:350,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
449,"(601, 0, 41, 112)",idx0:601_idx1:0_idx2:41_idx3:112,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
450,"(651, 0, 22, 82)",idx0:651_idx1:0_idx2:22_idx3:82,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
451,"(264, 0, 170, 220)",idx0:264_idx1:0_idx2:170_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
452,"(337, 0, 125, 226)",idx0:337_idx1:0_idx2:125_idx3:226,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
453,"(373, 0, 116, 223)",idx0:373_idx1:0_idx2:116_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
454,"(356, 0, 120, 216)",idx0:356_idx1:0_idx2:120_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
455,"(163, 0, 191, 273)",idx0:163_idx1:0_idx2:191_idx3:273,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
456,"(676, 0, 10, 69)",idx0:676_idx1:0_idx2:10_idx3:69,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
457,"(550, 0, 65, 138)",idx0:550_idx1:0_idx2:65_idx3:138,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
458,"(540, 0, 71, 142)",idx0:540_idx1:0_idx2:71_idx3:142,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
459,"(179, 0, 192, 261)",idx0:179_idx1:0_idx2:192_idx3:261,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
460,"(362, 0, 116, 216)",idx0:362_idx1:0_idx2:116_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
461,"(612, 0, 38, 104)",idx0:612_idx1:0_idx2:38_idx3:104,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
462,"(124, 0, 171, 292)",idx0:124_idx1:0_idx2:171_idx3:292,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
463,"(377, 0, 113, 222)",idx0:377_idx1:0_idx2:113_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
464,"(18, 0, 170, 367)",idx0:18_idx1:0_idx2:170_idx3:367,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
465,"(647, 0, 24, 84)",idx0:647_idx1:0_idx2:24_idx3:84,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
466,"(16, 0, 171, 368)",idx0:16_idx1:0_idx2:171_idx3:368,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
467,"(96, 0, 164, 312)",idx0:96_idx1:0_idx2:164_idx3:312,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
468,"(645, 0, 25, 85)",idx0:645_idx1:0_idx2:25_idx3:85,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
469,"(219, 0, 194, 234)",idx0:219_idx1:0_idx2:194_idx3:234,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
470,"(289, 0, 151, 225)",idx0:289_idx1:0_idx2:151_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
471,"(664, 0, 16, 75)",idx0:664_idx1:0_idx2:16_idx3:75,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
472,"(95, 0, 163, 312)",idx0:95_idx1:0_idx2:163_idx3:312,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
473,"(155, 0, 189, 279)",idx0:155_idx1:0_idx2:189_idx3:279,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
474,"(326, 0, 131, 227)",idx0:326_idx1:0_idx2:131_idx3:227,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
475,"(460, 0, 118, 167)",idx0:460_idx1:0_idx2:118_idx3:167,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
476,"(588, 0, 46, 120)",idx0:588_idx1:0_idx2:46_idx3:120,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
477,"(435, 0, 122, 186)",idx0:435_idx1:0_idx2:122_idx3:186,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
478,"(616, 0, 37, 101)",idx0:616_idx1:0_idx2:37_idx3:101,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
479,"(54, 0, 161, 344)",idx0:54_idx1:0_idx2:161_idx3:344,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
480,"(51, 0, 162, 346)",idx0:51_idx1:0_idx2:162_idx3:346,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
481,"(57, 0, 160, 342)",idx0:57_idx1:0_idx2:160_idx3:342,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
482,"(76, 0, 159, 327)",idx0:76_idx1:0_idx2:159_idx3:327,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
483,"(531, 0, 76, 146)",idx0:531_idx1:0_idx2:76_idx3:146,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
484,"(29, 0, 165, 361)",idx0:29_idx1:0_idx2:165_idx3:361,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
485,"(403, 0, 121, 210)",idx0:403_idx1:0_idx2:121_idx3:210,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
486,"(67, 0, 158, 334)",idx0:67_idx1:0_idx2:158_idx3:334,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
487,"(117, 0, 168, 296)",idx0:117_idx1:0_idx2:168_idx3:296,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
488,"(529, 0, 77, 147)",idx0:529_idx1:0_idx2:77_idx3:147,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
489,"(11, 0, 173, 371)",idx0:11_idx1:0_idx2:173_idx3:371,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
490,"(637, 0, 29, 89)",idx0:637_idx1:0_idx2:29_idx3:89,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
491,"(479, 0, 111, 156)",idx0:479_idx1:0_idx2:111_idx3:156,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
492,"(36, 0, 161, 358)",idx0:36_idx1:0_idx2:161_idx3:358,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
493,"(154, 0, 189, 280)",idx0:154_idx1:0_idx2:189_idx3:280,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
494,"(83, 0, 161, 322)",idx0:83_idx1:0_idx2:161_idx3:322,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
495,"(307, 0, 139, 219)",idx0:307_idx1:0_idx2:139_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
496,"(384, 0, 111, 217)",idx0:384_idx1:0_idx2:111_idx3:217,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
497,"(598, 0, 42, 114)",idx0:598_idx1:0_idx2:42_idx3:114,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
498,"(66, 0, 158, 335)",idx0:66_idx1:0_idx2:158_idx3:335,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
499,"(200, 0, 198, 246)",idx0:200_idx1:0_idx2:198_idx3:246,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
500,"(657, 0, 19, 79)",idx0:657_idx1:0_idx2:19_idx3:79,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
501,"(317, 0, 134, 221)",idx0:317_idx1:0_idx2:134_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
502,"(113, 0, 167, 299)",idx0:113_idx1:0_idx2:167_idx3:299,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
503,"(596, 0, 43, 115)",idx0:596_idx1:0_idx2:43_idx3:115,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
504,"(382, 0, 112, 218)",idx0:382_idx1:0_idx2:112_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
505,"(100, 0, 164, 308)",idx0:100_idx1:0_idx2:164_idx3:308,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
506,"(198, 0, 198, 248)",idx0:198_idx1:0_idx2:198_idx3:248,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
507,"(449, 0, 121, 175)",idx0:449_idx1:0_idx2:121_idx3:175,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
508,"(181, 0, 193, 260)",idx0:181_idx1:0_idx2:193_idx3:260,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
509,"(146, 0, 183, 282)",idx0:146_idx1:0_idx2:183_idx3:282,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
510,"(432, 0, 122, 189)",idx0:432_idx1:0_idx2:122_idx3:189,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
511,"(347, 0, 125, 220)",idx0:347_idx1:0_idx2:125_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
512,"(126, 0, 172, 291)",idx0:126_idx1:0_idx2:172_idx3:291,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
513,"(491, 0, 101, 158)",idx0:491_idx1:0_idx2:101_idx3:158,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
514,"(468, 0, 115, 162)",idx0:468_idx1:0_idx2:115_idx3:162,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
515,"(613, 0, 38, 103)",idx0:613_idx1:0_idx2:38_idx3:103,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
516,"(246, 0, 181, 221)",idx0:246_idx1:0_idx2:181_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
517,"(521, 0, 81, 151)",idx0:521_idx1:0_idx2:81_idx3:151,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
518,"(466, 0, 116, 163)",idx0:466_idx1:0_idx2:116_idx3:163,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
519,"(396, 0, 116, 210)",idx0:396_idx1:0_idx2:116_idx3:210,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
520,"(424, 0, 121, 196)",idx0:424_idx1:0_idx2:121_idx3:196,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
521,"(428, 0, 121, 192)",idx0:428_idx1:0_idx2:121_idx3:192,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
522,"(517, 0, 84, 152)",idx0:517_idx1:0_idx2:84_idx3:152,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
