,sidx,idx_strs,pargp9,parval1_9,9
523,"(630, 0, 32, 93)",idx0:630_idx1:0_idx2:32_idx3:93,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
524,"(210, 0, 199, 238)",idx0:210_idx1:0_idx2:199_idx3:238,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
525,"(290, 0, 150, 225)",idx0:290_idx1:0_idx2:150_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
526,"(634, 0, 30, 91)",idx0:634_idx1:0_idx2:30_idx3:91,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
527,"(649, 0, 23, 83)",idx0:649_idx1:0_idx2:23_idx3:83,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
528,"(284, 0, 156, 225)",idx0:284_idx1:0_idx2:156_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
529,"(65, 0, 158, 336)",idx0:65_idx1:0_idx2:158_idx3:336,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
530,"(242, 0, 183, 223)",idx0:242_idx1:0_idx2:183_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
531,"(591, 0, 45, 118)",idx0:591_idx1:0_idx2:45_idx3:118,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
532,"(131, 0, 174, 288)",idx0:131_idx1:0_idx2:174_idx3:288,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
533,"(240, 0, 184, 224)",idx0:240_idx1:0_idx2:184_idx3:224,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
534,"(274, 0, 164, 223)",idx0:274_idx1:0_idx2:164_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
535,"(436, 0, 122, 185)",idx0:436_idx1:0_idx2:122_idx3:185,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
536,"(697, 0, 0, 58)",idx0:697_idx1:0_idx2:0_idx3:58,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
537,"(604, 0, 40, 110)",idx0:604_idx1:0_idx2:40_idx3:110,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
538,"(497, 0, 96, 159)",idx0:497_idx1:0_idx2:96_idx3:159,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
539,"(692, 0, 2, 61)",idx0:692_idx1:0_idx2:2_idx3:61,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
540,"(160, 0, 191, 276)",idx0:160_idx1:0_idx2:191_idx3:276,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
541,"(206, 0, 199, 241)",idx0:206_idx1:0_idx2:199_idx3:241,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
542,"(553, 0, 64, 136)",idx0:553_idx1:0_idx2:64_idx3:136,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
543,"(93, 0, 163, 314)",idx0:93_idx1:0_idx2:163_idx3:314,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
544,"(202, 0, 198, 244)",idx0:202_idx1:0_idx2:198_idx3:244,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
545,"(641, 0, 27, 87)",idx0:641_idx1:0_idx2:27_idx3:87,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
546,"(533, 0, 75, 145)",idx0:533_idx1:0_idx2:75_idx3:145,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
547,"(37, 0, 161, 357)",idx0:37_idx1:0_idx2:161_idx3:357,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
548,"(349, 0, 125, 218)",idx0:349_idx1:0_idx2:125_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
549,"(554, 0, 63, 136)",idx0:554_idx1:0_idx2:63_idx3:136,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
550,"(109, 0, 166, 301)",idx0:109_idx1:0_idx2:166_idx3:301,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
551,"(60, 0, 160, 339)",idx0:60_idx1:0_idx2:160_idx3:339,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
552,"(411, 0, 121, 205)",idx0:411_idx1:0_idx2:121_idx3:205,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
553,"(298, 0, 144, 223)",idx0:298_idx1:0_idx2:144_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
554,"(222, 0, 193, 232)",idx0:222_idx1:0_idx2:193_idx3:232,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
555,"(147, 0, 184, 282)",idx0:147_idx1:0_idx2:184_idx3:282,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
556,"(253, 0, 176, 219)",idx0:253_idx1:0_idx2:176_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
557,"(544, 0, 69, 140)",idx0:544_idx1:0_idx2:69_idx3:140,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
558,"(369, 0, 118, 221)",idx0:369_idx1:0_idx2:118_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
559,"(249, 0, 179, 220)",idx0:249_idx1:0_idx2:179_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
560,"(69, 0, 158, 332)",idx0:69_idx1:0_idx2:158_idx3:332,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
561,"(190, 0, 195, 253)",idx0:190_idx1:0_idx2:195_idx3:253,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
562,"(101, 0, 165, 308)",idx0:101_idx1:0_idx2:165_idx3:308,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
563,"(375, 0, 114, 223)",idx0:375_idx1:0_idx2:114_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
564,"(545, 0, 68, 140)",idx0:545_idx1:0_idx2:68_idx3:140,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
565,"(105, 0, 165, 304)",idx0:105_idx1:0_idx2:165_idx3:304,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
566,"(566, 0, 56, 131)",idx0:566_idx1:0_idx2:56_idx3:131,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
567,"(114, 0, 167, 298)",idx0:114_idx1:0_idx2:167_idx3:298,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
568,"(299, 0, 143, 223)",idx0:299_idx1:0_idx2:143_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
569,"(322, 0, 133, 225)",idx0:322_idx1:0_idx2:133_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
570,"(64, 0, 159, 336)",idx0:64_idx1:0_idx2:159_idx3:336,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
571,"(511, 0, 88, 154)",idx0:511_idx1:0_idx2:88_idx3:154,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
572,"(106, 0, 166, 304)",idx0:106_idx1:0_idx2:166_idx3:304,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
573,"(443, 0, 122, 180)",idx0:443_idx1:0_idx2:122_idx3:180,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
574,"(643, 0, 26, 86)",idx0:643_idx1:0_idx2:26_idx3:86,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
575,"(217, 0, 195, 235)",idx0:217_idx1:0_idx2:195_idx3:235,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
576,"(447, 0, 122, 176)",idx0:447_idx1:0_idx2:122_idx3:176,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
577,"(450, 0, 121, 174)",idx0:450_idx1:0_idx2:121_idx3:174,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
578,"(215, 0, 196, 236)",idx0:215_idx1:0_idx2:196_idx3:236,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
579,"(425, 0, 121, 195)",idx0:425_idx1:0_idx2:121_idx3:195,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
580,"(660, 0, 18, 77)",idx0:660_idx1:0_idx2:18_idx3:77,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
581,"(89, 0, 162, 317)",idx0:89_idx1:0_idx2:162_idx3:317,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
582,"(286, 0, 154, 225)",idx0:286_idx1:0_idx2:154_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
583,"(341, 0, 126, 223)",idx0:341_idx1:0_idx2:126_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
584,"(685, 0, 6, 64)",idx0:685_idx1:0_idx2:6_idx3:64,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
585,"(17, 0, 170, 368)",idx0:17_idx1:0_idx2:170_idx3:368,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
586,"(132, 0, 175, 288)",idx0:132_idx1:0_idx2:175_idx3:288,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
587,"(461, 0, 118, 166)",idx0:461_idx1:0_idx2:118_idx3:166,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
588,"(464, 0, 117, 164)",idx0:464_idx1:0_idx2:117_idx3:164,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
589,"(609, 0, 39, 106)",idx0:609_idx1:0_idx2:39_idx3:106,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
590,"(321, 0, 133, 224)",idx0:321_idx1:0_idx2:133_idx3:224,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
591,"(257, 0, 173, 218)",idx0:257_idx1:0_idx2:173_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
592,"(43, 0, 163, 353)",idx0:43_idx1:0_idx2:163_idx3:353,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
593,"(41, 0, 162, 354)",idx0:41_idx1:0_idx2:162_idx3:354,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
594,"(15, 0, 171, 369)",idx0:15_idx1:0_idx2:171_idx3:369,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
595,"(161, 0, 191, 275)",idx0:161_idx1:0_idx2:191_idx3:275,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
596,"(686, 0, 5, 64)",idx0:686_idx1:0_idx2:5_idx3:64,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
597,"(194, 0, 196, 250)",idx0:194_idx1:0_idx2:196_idx3:250,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
598,"(389, 0, 112, 213)",idx0:389_idx1:0_idx2:112_idx3:213,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
599,"(406, 0, 122, 208)",idx0:406_idx1:0_idx2:122_idx3:208,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
600,"(152, 0, 188, 281)",idx0:152_idx1:0_idx2:188_idx3:281,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
601,"(271, 0, 167, 223)",idx0:271_idx1:0_idx2:167_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
602,"(481, 0, 109, 156)",idx0:481_idx1:0_idx2:109_idx3:156,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
603,"(509, 0, 89, 155)",idx0:509_idx1:0_idx2:89_idx3:155,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
604,"(607, 0, 39, 108)",idx0:607_idx1:0_idx2:39_idx3:108,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
605,"(534, 0, 74, 145)",idx0:534_idx1:0_idx2:74_idx3:145,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
606,"(118, 0, 168, 295)",idx0:118_idx1:0_idx2:168_idx3:295,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
607,"(635, 0, 30, 90)",idx0:635_idx1:0_idx2:30_idx3:90,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
608,"(330, 0, 129, 229)",idx0:330_idx1:0_idx2:129_idx3:229,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
609,"(580, 0, 48, 126)",idx0:580_idx1:0_idx2:48_idx3:126,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
610,"(223, 0, 192, 232)",idx0:223_idx1:0_idx2:192_idx3:232,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
611,"(390, 0, 113, 213)",idx0:390_idx1:0_idx2:113_idx3:213,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
612,"(388, 0, 112, 214)",idx0:388_idx1:0_idx2:112_idx3:214,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
613,"(658, 0, 19, 78)",idx0:658_idx1:0_idx2:19_idx3:78,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
614,"(527, 0, 78, 148)",idx0:527_idx1:0_idx2:78_idx3:148,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
615,"(594, 0, 44, 116)",idx0:594_idx1:0_idx2:44_idx3:116,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
616,"(380, 0, 113, 219)",idx0:380_idx1:0_idx2:113_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
617,"(141, 0, 180, 284)",idx0:141_idx1:0_idx2:180_idx3:284,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
618,"(199, 0, 198, 247)",idx0:199_idx1:0_idx2:198_idx3:247,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
619,"(394, 0, 114, 210)",idx0:394_idx1:0_idx2:114_idx3:210,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
620,"(494, 0, 99, 159)",idx0:494_idx1:0_idx2:99_idx3:159,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
621,"(10, 0, 173, 372)",idx0:10_idx1:0_idx2:173_idx3:372,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
622,"(433, 0, 122, 188)",idx0:433_idx1:0_idx2:122_idx3:188,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
623,"(498, 0, 96, 159)",idx0:498_idx1:0_idx2:96_idx3:159,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
624,"(518, 0, 83, 152)",idx0:518_idx1:0_idx2:83_idx3:152,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
625,"(525, 0, 79, 149)",idx0:525_idx1:0_idx2:79_idx3:149,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
626,"(381, 0, 112, 219)",idx0:381_idx1:0_idx2:112_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
627,"(178, 0, 192, 262)",idx0:178_idx1:0_idx2:192_idx3:262,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
628,"(244, 0, 182, 222)",idx0:244_idx1:0_idx2:182_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
629,"(180, 0, 193, 261)",idx0:180_idx1:0_idx2:193_idx3:261,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
630,"(270, 0, 167, 222)",idx0:270_idx1:0_idx2:167_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
631,"(191, 0, 196, 253)",idx0:191_idx1:0_idx2:196_idx3:253,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
632,"(379, 0, 113, 220)",idx0:379_idx1:0_idx2:113_idx3:220,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
633,"(421, 0, 120, 198)",idx0:421_idx1:0_idx2:120_idx3:198,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
634,"(167, 0, 190, 270)",idx0:167_idx1:0_idx2:190_idx3:270,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
635,"(571, 0, 53, 129)",idx0:571_idx1:0_idx2:53_idx3:129,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
636,"(171, 0, 190, 266)",idx0:171_idx1:0_idx2:190_idx3:266,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
637,"(292, 0, 148, 225)",idx0:292_idx1:0_idx2:148_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
638,"(606, 0, 39, 109)",idx0:606_idx1:0_idx2:39_idx3:109,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
639,"(448, 0, 121, 176)",idx0:448_idx1:0_idx2:121_idx3:176,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
640,"(567, 0, 56, 130)",idx0:567_idx1:0_idx2:56_idx3:130,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
641,"(365, 0, 117, 218)",idx0:365_idx1:0_idx2:117_idx3:218,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
642,"(414, 0, 120, 203)",idx0:414_idx1:0_idx2:120_idx3:203,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
643,"(372, 0, 117, 223)",idx0:372_idx1:0_idx2:117_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
644,"(134, 0, 176, 287)",idx0:134_idx1:0_idx2:176_idx3:287,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
645,"(235, 0, 186, 226)",idx0:235_idx1:0_idx2:186_idx3:226,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
646,"(245, 0, 181, 222)",idx0:245_idx1:0_idx2:181_idx3:222,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
647,"(670, 0, 13, 72)",idx0:670_idx1:0_idx2:13_idx3:72,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
648,"(520, 0, 81, 152)",idx0:520_idx1:0_idx2:81_idx3:152,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
649,"(98, 0, 164, 310)",idx0:98_idx1:0_idx2:164_idx3:310,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
650,"(26, 0, 167, 362)",idx0:26_idx1:0_idx2:167_idx3:362,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
651,"(695, 0, 1, 59)",idx0:695_idx1:0_idx2:1_idx3:59,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
652,"(354, 0, 122, 216)",idx0:354_idx1:0_idx2:122_idx3:216,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
653,"(615, 0, 37, 102)",idx0:615_idx1:0_idx2:37_idx3:102,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
654,"(277, 0, 163, 225)",idx0:277_idx1:0_idx2:163_idx3:225,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
655,"(560, 0, 60, 133)",idx0:560_idx1:0_idx2:60_idx3:133,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
656,"(75, 0, 159, 328)",idx0:75_idx1:0_idx2:159_idx3:328,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
657,"(209, 0, 199, 239)",idx0:209_idx1:0_idx2:199_idx3:239,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
658,"(86, 0, 162, 320)",idx0:86_idx1:0_idx2:162_idx3:320,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
659,"(558, 0, 61, 134)",idx0:558_idx1:0_idx2:61_idx3:134,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
660,"(153, 0, 188, 280)",idx0:153_idx1:0_idx2:188_idx3:280,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
661,"(551, 0, 65, 137)",idx0:551_idx1:0_idx2:65_idx3:137,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
662,"(636, 0, 29, 90)",idx0:636_idx1:0_idx2:29_idx3:90,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
663,"(35, 0, 162, 358)",idx0:35_idx1:0_idx2:162_idx3:358,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
664,"(32, 0, 163, 360)",idx0:32_idx1:0_idx2:163_idx3:360,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
665,"(477, 0, 112, 156)",idx0:477_idx1:0_idx2:112_idx3:156,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
666,"(590, 0, 46, 118)",idx0:590_idx1:0_idx2:46_idx3:118,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
667,"(455, 0, 119, 171)",idx0:455_idx1:0_idx2:119_idx3:171,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
668,"(82, 0, 161, 323)",idx0:82_idx1:0_idx2:161_idx3:323,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
669,"(303, 0, 141, 221)",idx0:303_idx1:0_idx2:141_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
670,"(603, 0, 40, 111)",idx0:603_idx1:0_idx2:40_idx3:111,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
671,"(653, 0, 21, 81)",idx0:653_idx1:0_idx2:21_idx3:81,sfr_rhk,1.0,1.00000000000000000000000000000000000000000000000000000000000
672,"(475, 0, 113, 157)",idx0:475_idx1:0_idx2:113_idx3:157,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
673,"(233, 0, 187, 227)",idx0:233_idx1:0_idx2:187_idx3:227,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
674,"(255, 0, 174, 219)",idx0:255_idx1:0_idx2:174_idx3:219,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
675,"(678, 0, 9, 68)",idx0:678_idx1:0_idx2:9_idx3:68,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000
676,"(595, 0, 43, 116)",idx0:595_idx1:0_idx2:43_idx3:116,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
677,"(324, 0, 132, 226)",idx0:324_idx1:0_idx2:132_idx3:226,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
678,"(218, 0, 195, 234)",idx0:218_idx1:0_idx2:195_idx3:234,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
679,"(125, 0, 171, 291)",idx0:125_idx1:0_idx2:171_idx3:291,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
680,"(111, 0, 166, 300)",idx0:111_idx1:0_idx2:166_idx3:300,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
681,"(176, 0, 191, 263)",idx0:176_idx1:0_idx2:191_idx3:263,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
682,"(614, 0, 37, 103)",idx0:614_idx1:0_idx2:37_idx3:103,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
683,"(247, 0, 180, 221)",idx0:247_idx1:0_idx2:180_idx3:221,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
684,"(490, 0, 102, 158)",idx0:490_idx1:0_idx2:102_idx3:158,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
685,"(359, 0, 118, 215)",idx0:359_idx1:0_idx2:118_idx3:215,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
686,"(144, 0, 182, 283)",idx0:144_idx1:0_idx2:182_idx3:283,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
687,"(38, 0, 161, 356)",idx0:38_idx1:0_idx2:161_idx3:356,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
688,"(395, 0, 115, 210)",idx0:395_idx1:0_idx2:115_idx3:210,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
689,"(500, 0, 95, 158)",idx0:500_idx1:0_idx2:95_idx3:158,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
690,"(496, 0, 97, 159)",idx0:496_idx1:0_idx2:97_idx3:159,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
691,"(453, 0, 120, 172)",idx0:453_idx1:0_idx2:120_idx3:172,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
692,"(503, 0, 93, 157)",idx0:503_idx1:0_idx2:93_idx3:157,sfr_rhk,1.0,1.000000000000000000000000000000000000000000000000000000000000
693,"(115, 0, 167, 297)",idx0:115_idx1:0_idx2:167_idx3:297,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
694,"(320, 0, 133, 223)",idx0:320_idx1:0_idx2:133_idx3:223,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
695,"(325, 0, 132, 227)",idx0:325_idx1:0_idx2:132_idx3:227,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
696,"(221, 0, 193, 233)",idx0:221_idx1:0_idx2:193_idx3:233,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
697,"(172, 0, 190, 266)",idx0:172_idx1:0_idx2:190_idx3:266,sfr_rhk,1.0,1.0000000000000000000000000000000000000000000000000000000000000
